id,observed_on,quality_grade,latitude,longitude,scientific_name,common_name
8528625,2017-10-16,research,35.9083370611,-79.0499666973,Cercis canadensis,eastern redbud
8528775,2017-10-21,research,36.2172112608,-80.4341638533,Cercis canadensis,eastern redbud
8602230,2017-10-29,research,35.91159745,-79.04995712,Cercis canadensis,eastern redbud
8655207,2017-11-02,research,35.3500269316,-78.9757695022,Cercis canadensis,eastern redbud
8665655,2017-11-03,research,35.9093463561,-79.0532818158,Cercis canadensis,eastern redbud
8711839,2017-11-06,research,35.9686126709,-78.9644470215,Cercis canadensis,eastern redbud
8805754,2017-11-04,research,35.658494,-82.693993,Cercis canadensis,eastern redbud
8810677,2017-11-14,research,35.9108314514,-78.9094467163,Cercis canadensis,eastern redbud
8935741,2017-11-25,research,35.8508851379,-79.0409034212,Cercis canadensis,eastern redbud
8943624,2017-11-26,research,35.9145484167,-79.045047015,Cercis canadensis,eastern redbud
8943749,2017-11-26,research,35.9116361663,-79.0428331029,Cercis canadensis,eastern redbud
8950297,2017-11-26,research,35.9020515858,-79.0443689191,Cercis canadensis,eastern redbud
8968081,2017-11-28,research,35.9761123657,-78.9633331299,Cercis canadensis,eastern redbud
9072689,2017-11-05,research,35.3086583145,-83.1777084991,Cercis canadensis,eastern redbud
9072769,2017-11-05,research,35.3086807499,-83.1778462976,Cercis canadensis,eastern redbud
9756857,2008-04-18,research,35.2652239366,-82.3239898682,Cercis canadensis,eastern redbud
9803767,2018-02-09,research,36.0030608951,-78.9417435788,Cercis canadensis,eastern redbud
9813013,2017-03-27,research,36.1929161071,-80.0309371948,Cercis canadensis,eastern redbud
9921173,2016-03-14,research,35.442067294,-80.6361347437,Cercis canadensis,eastern redbud
9937136,2016-03-29,research,35.361887326,-80.6177133322,Cercis canadensis,eastern redbud
9978213,2018-02-24,research,35.8106168587,-78.716042731,Cercis canadensis,eastern redbud
9989673,2018-02-25,research,35.6939795148,-78.9135367983,Cercis canadensis,eastern redbud
9999280,2018-02-23,research,35.8112762716,-78.7142243668,Cercis canadensis,eastern redbud
10009357,2016-05-02,research,35.4619283269,-80.4920732975,Cercis canadensis,eastern redbud
10069583,2018-03-03,research,35.8600724163,-78.6311949883,Cercis canadensis,eastern redbud
10118544,2018-03-03,research,35.8102766511,-78.7168907283,Cercis canadensis,eastern redbud
10118546,2018-03-03,research,35.8102766511,-78.7168907283,Cercis canadensis,eastern redbud
